Product_ID,Channel,Price,Promotion,Competitor_Price,Location_Type,Weekday,Stock_Availability,Sales,Revenue
909,Online,20.25,0,78.99,Rural,Tuesday,In Stock,738.082064480752,14946.161805735228
910,Online,41.07,1,96.96,Suburban,Sunday,In Stock,771.369993548775,31680.16563504819
911,Online,55.67,0,97.31,Urban,Tuesday,In Stock,441.7287794217414,24591.041150408342
912,Online,88.68,1,87.86,Suburban,Saturday,In Stock,510.8915004989857,45305.858264250055
913,Physical,54.42,1,64.07,Rural,Sunday,Low Stock,599.0245913150567,32598.918259365382
914,Online,73.2,0,73.08,Suburban,Thursday,Low Stock,538.9938121489666,39454.34704930436
915,Online,99.35,1,35.67,Suburban,Tuesday,Low Stock,168.55677037994948,16746.11513724798
916,Online,21.83,0,66.77,Urban,Thursday,Low Stock,450.25217693703553,9829.005022535484
917,Online,34.73,0,51.01,Rural,Monday,In Stock,279.48946387633464,9706.6690804251
918,Physical,45.51,0,53.38,Suburban,Tuesday,In Stock,379.6340801655128,17277.146988332486
919,Physical,47.96,0,78.2,Rural,Monday,In Stock,595.1705567468834,28544.37990158053
920,Online,46.99,0,35.37,Urban,Wednesday,Out of Stock,350.30308400443187,16460.741917368254
921,Physical,91.68,0,38.62,Urban,Thursday,Low Stock,125.54110701796938,11509.608691407431
922,Online,74.26,1,93.22,Urban,Wednesday,In Stock,549.1936417482098,40783.11983622206
923,Physical,64.71,1,15.06,Suburban,Tuesday,Low Stock,428.87188367873546,27752.29959285097
924,Physical,37.84,0,53.71,Urban,Monday,Low Stock,373.2750547048666,14124.728070032152
925,Online,84.14,0,92.15,Urban,Tuesday,Out of Stock,339.20540928152,28540.74313694709
926,Online,95.96,1,64.93,Rural,Wednesday,Low Stock,409.05765206456266,39253.17229211543
927,Online,83.91,0,59.18,Urban,Tuesday,In Stock,399.2736496691789,33503.0519437408
928,Online,10.14,0,32.48,Rural,Saturday,In Stock,464.5827546510948,4710.869132162101
929,Physical,67.28,0,40.89,Urban,Friday,In Stock,267.0023653289325,17963.91913933058
930,Online,14.6,0,86.68,Rural,Wednesday,In Stock,813.515468943194,11877.325846570631
931,Online,33.18,0,60.33,Suburban,Tuesday,In Stock,477.1273769255222,15831.086366388829
932,Physical,15.36,1,56.33,Rural,Monday,In Stock,683.8434304214054,10503.835091272787
933,Physical,64.34,0,18.96,Rural,Tuesday,Low Stock,377.56649563956296,24292.62832944948
934,Online,71.79,0,11.44,Urban,Monday,In Stock,92.9263964852079,6671.186003673076
935,Online,20.3,0,96.73,Urban,Friday,Out of Stock,620.5573038301494,12597.313267752032
936,Online,44.55,0,43.93,Urban,Tuesday,In Stock,267.36337153263366,11911.038201778829
937,Online,51.06,0,64.29,Suburban,Sunday,In Stock,436.7922551232598,22302.61254659365
938,Physical,43.21,1,17.17,Rural,Sunday,In Stock,620.4173901836489,26808.23542983547
939,Online,20.89,1,71.48,Urban,Friday,In Stock,569.9981673278056,11907.26171547786
940,Online,47.71,0,93.93,Suburban,Wednesday,In Stock,354.23308102521764,16900.460295713136
941,Online,77.61,1,61.81,Urban,Monday,In Stock,640.7535776866594,49728.88516426164
942,Online,16.39,1,21.35,Rural,Sunday,In Stock,470.62928245978287,7713.613939515842
943,Physical,17.22,1,62.35,Rural,Saturday,In Stock,514.572100277301,8860.931566775123
944,Physical,41.93,0,78.97,Urban,Wednesday,In Stock,673.088156939018,28222.586420453023
945,Online,94.76,0,46.58,Urban,Monday,Low Stock,142.85300782028455,13536.751021050164
946,Online,70.17,0,89.19,Urban,Friday,In Stock,597.2764209728624,41910.88645966576
947,Online,71.08,0,68.38,Suburban,Sunday,In Stock,415.3890828170655,29525.85600663701
948,Physical,42.57,0,90.93,Suburban,Thursday,Low Stock,661.2607076673437,28149.86832539882
949,Physical,63.43,0,66.12,Urban,Tuesday,In Stock,428.8416336095251,27201.42481985218
950,Online,10.91,1,21.82,Urban,Friday,Out of Stock,713.4252364728758,7783.469329919075
951,Physical,67.25,1,37.87,Urban,Monday,Low Stock,348.5201177419233,23437.97791814434
952,Physical,92.2,1,28.16,Suburban,Monday,Low Stock,272.2597235976666,25102.346515704863
953,Online,65.13,0,91.79,Suburban,Monday,In Stock,244.07385289053465,15896.530038760518
954,Physical,88.63,0,78.44,Urban,Monday,Low Stock,443.8531477757852,39338.70448736784
955,Online,75.16,0,70.88,Suburban,Tuesday,Low Stock,420.656934331535,31616.57518435817
956,Online,20.85,0,37.09,Suburban,Wednesday,In Stock,400.4725374670578,8349.852406188156
957,Online,91.22,0,26.56,Urban,Saturday,In Stock,58.95979516820819,5378.312515243951
958,Online,15.98,0,78.08,Urban,Thursday,In Stock,628.4113148625144,10042.01281150298
959,Online,58.06,0,52.67,Suburban,Tuesday,Low Stock,569.725453477219,33078.25982888734
960,Physical,22.79,1,30.32,Rural,Monday,In Stock,567.0789077417677,12923.728307434883
961,Online,11.05,0,65.5,Urban,Tuesday,Low Stock,526.4803961478284,5817.608377433504
962,Physical,47.98,1,13.63,Urban,Friday,In Stock,365.6225719852033,17542.57100385005
963,Online,36.55,0,39.36,Urban,Saturday,Low Stock,575.7298707766322,21042.926776885903
964,Online,53.74,0,52.17,Suburban,Monday,In Stock,338.3252175589725,18181.597191619185
965,Online,61.95,0,23.32,Urban,Thursday,In Stock,292.6970899982318,18132.584725390458
966,Online,13.94,0,98.62,Urban,Monday,In Stock,752.623490791878,10491.57146163878
967,Physical,21.07,0,28.82,Suburban,Saturday,In Stock,547.6431604836316,11538.84139139012
968,Online,60.28,0,21.73,Suburban,Thursday,In Stock,299.18906700133215,18035.116958840303
969,Online,40.89,0,28.32,Urban,Saturday,In Stock,343.6273058750654,14050.920537231425
970,Online,75.63,0,79.22,Urban,Thursday,In Stock,540.2928289745381,40862.34665534432
971,Physical,68.71,0,48.3,Suburban,Wednesday,Out of Stock,244.47803248940184,16798.0856123468
972,Physical,86.1,1,60.89,Urban,Sunday,Low Stock,399.40148148726166,34388.46755605323
973,Physical,72.32,0,11.89,Urban,Wednesday,In Stock,120.0723512657699,8683.632443540479
974,Online,48.69,1,13.1,Rural,Tuesday,In Stock,574.6717177937035,27980.765939375426
975,Online,70.57,0,50.12,Urban,Tuesday,In Stock,305.7564124116994,21577.230023893622
976,Online,34.78,1,83.5,Suburban,Thursday,Low Stock,575.3074201284344,20009.192072066948
977,Online,37.57,1,89.67,Rural,Monday,In Stock,714.0112465384727,26825.402532450425
978,Online,81.01,0,17.8,Urban,Sunday,In Stock,109.51346286978593,8871.685627081357
979,Online,50.18,0,58.45,Urban,Friday,In Stock,504.808138121884,25331.27237095614
980,Online,81.85,1,92.19,Suburban,Friday,Low Stock,461.8507207932494,37802.48149692746
981,Online,84.02,0,44.92,Rural,Monday,In Stock,175.24007852198054,14723.671397416803
982,Physical,87.18,0,84.66,Rural,Monday,Low Stock,265.1637029738181,23116.97162525746
983,Online,92.5,0,22.03,Suburban,Wednesday,In Stock,151.88999004382623,14049.824079053926
984,Online,48.79,1,94.19,Urban,Friday,In Stock,573.2106324536262,27966.94675741242
985,Physical,38.7,1,77.63,Suburban,Thursday,In Stock,499.9573926158786,19348.351094234506
986,Online,62.4,0,94.72,Urban,Saturday,In Stock,500.4915989568046,31230.675774904605
987,Physical,43.41,0,70.9,Urban,Tuesday,In Stock,367.3928016044332,15948.521517648442
988,Online,64.1,0,42.71,Urban,Saturday,In Stock,124.5577546861712,7984.152075383573
989,Online,73.5,0,94.44,Urban,Wednesday,In Stock,623.5919628797523,45834.0092716618
990,Physical,71.96,1,34.8,Suburban,Friday,In Stock,437.5327549098967,31484.85704331617
991,Physical,43.71,0,39.9,Urban,Sunday,In Stock,627.7641591645574,27439.571397082807
992,Physical,25.02,0,73.07,Urban,Monday,Out of Stock,454.20406499729495,11364.18570623232
993,Online,48.75,0,78.88,Urban,Sunday,In Stock,535.1144714287998,26086.83048215399
994,Online,22.83,1,93.65,Rural,Sunday,In Stock,796.855869886326,18192.219509504823
995,Online,90.11,0,28.43,Suburban,Friday,In Stock,222.54037418267444,20053.113117600795
996,Online,41.13,0,81.82,Urban,Thursday,In Stock,375.2400024421319,15433.621300444884
997,Physical,23.9,0,76.47,Urban,Wednesday,In Stock,542.8418865777705,12973.921089208716
998,Online,12.29,0,15.74,Urban,Monday,In Stock,551.1046933096239,6773.076680775278
999,Physical,68.12,0,44.85,Rural,Saturday,In Stock,410.1020449900698,27936.15130472356
1000,Online,67.32,0,35.45,Suburban,Thursday,In Stock,335.11713875419434,22560.08578093236
1001,Online,40.65,0,37.4,Suburban,Saturday,Low Stock,522.2537943171745,21229.616738993143
1002,Online,16.45,1,98.47,Suburban,Tuesday,In Stock,824.3736121492353,13560.94591985492
1003,Physical,46.87,1,67.85,Urban,Wednesday,In Stock,519.2882399940496,24339.039808521105
1004,Physical,38.01,1,74.59,Rural,Thursday,In Stock,464.1030345141793,17640.556341883952
1005,Physical,70.94,0,97.9,Suburban,Thursday,In Stock,466.5533908010789,33097.29754342853
1006,Physical,64.52,1,43.95,Urban,Saturday,Low Stock,387.41624339795936,24996.09602403634
1007,Physical,42.81,0,82.17,Urban,Monday,In Stock,528.879860089929,22641.346810449864
1008,Physical,29.61,0,49.11,Suburban,Tuesday,In Stock,629.1379853551899,18628.775746367173
1009,Online,98.92,0,88.26,Rural,Saturday,In Stock,374.0492015871097,37000.94702099689
1010,Online,50.86,0,26.26,Urban,Thursday,In Stock,504.135570922173,25640.33513710172
1011,Online,71.94,0,95.29,Rural,Wednesday,In Stock,337.642019898343,24289.966911486797
1012,Physical,22.65,0,29.69,Suburban,Thursday,In Stock,588.8505738680692,13337.465498111767
1013,Physical,53.7,0,39.36,Urban,Friday,In Stock,558.4297931651666,29987.67989296945
1014,Online,12.48,0,78.06,Urban,Wednesday,In Stock,618.8722006708026,7723.525064371617
1015,Physical,55.49,0,45.44,Urban,Wednesday,In Stock,628.8703393697689,34896.01513162848
1016,Physical,96.76,0,64.74,Suburban,Thursday,In Stock,205.0768788271394,19843.23879531401
1017,Online,44.58,0,50.01,Urban,Monday,In Stock,380.1066130240548,16945.15280861236
1018,Online,13.51,1,76.81,Urban,Wednesday,Low Stock,771.3285550428469,10420.648778628862
1019,Physical,12.79,1,30.55,Suburban,Friday,In Stock,621.7815544830189,7952.586081837811
1020,Online,44.92,0,15.26,Suburban,Saturday,In Stock,299.0092667218772,13431.496261146724
1021,Physical,24.4,0,36.99,Urban,Monday,In Stock,550.4904076615768,13431.965946942471
1022,Online,12.1,0,52.69,Urban,Monday,In Stock,598.5841513332393,7242.868231132195
1023,Physical,78.06,1,25.12,Urban,Monday,In Stock,318.4023323467751,24854.486062989265
1024,Physical,51.27,0,41.93,Suburban,Wednesday,Out of Stock,423.32016260443726,21703.6247367295
1025,Physical,36.03,0,46.0,Rural,Monday,Low Stock,541.7975520630926,19520.965800833223
1026,Online,91.01,0,15.17,Urban,Thursday,In Stock,150.9591213501487,13738.789634077037
1027,Physical,20.45,0,62.5,Rural,Monday,In Stock,605.1245809640888,12374.797680715614
1028,Physical,96.03,0,89.59,Suburban,Friday,In Stock,256.3706772478653,24619.2761361125
1029,Online,38.26,1,23.66,Suburban,Tuesday,In Stock,446.0275619025152,17065.01451839023
1030,Physical,89.96,0,63.8,Suburban,Friday,Low Stock,423.8987313220277,38133.92986972961
1031,Online,64.26,0,69.83,Urban,Wednesday,In Stock,476.1246293106431,30595.76867950193
1032,Online,84.4,1,47.74,Urban,Monday,In Stock,211.3962491892276,17841.84343157081
1033,Online,98.56,1,73.1,Suburban,Monday,In Stock,363.81753749574654,35857.85649558078
1034,Online,35.96,0,46.97,Suburban,Thursday,In Stock,517.049677459316,18593.106401437
1035,Online,96.5,0,55.42,Suburban,Saturday,Low Stock,286.97656171883386,27693.238205867467
1036,Physical,45.05,0,10.66,Urban,Monday,In Stock,425.4654245183952,19167.217374553704
1037,Online,44.7,1,72.25,Rural,Sunday,In Stock,599.6481659782296,26804.273019226865
1038,Physical,40.63,0,69.52,Suburban,Friday,In Stock,483.5752326520667,19647.66170265347
1039,Online,58.73,1,13.46,Urban,Wednesday,Low Stock,405.0487864162759,23788.51522622788
1040,Online,23.87,0,43.14,Urban,Tuesday,Low Stock,611.8529313594536,14604.929471550158
1041,Online,59.83,0,98.11,Suburban,Monday,In Stock,556.3089586430624,33283.96499561442
1042,Physical,58.75,0,47.87,Suburban,Tuesday,In Stock,430.5893803745462,25297.126097004588
1043,Online,78.57,0,55.18,Urban,Monday,In Stock,344.2483098900778,27047.58970806341
1044,Physical,85.03,0,91.89,Rural,Wednesday,In Stock,331.2931308619781,28169.854917194
1045,Physical,49.64,0,74.55,Urban,Saturday,In Stock,444.6846335838461,22074.14521110212
1046,Physical,37.21,0,62.39,Urban,Friday,In Stock,601.0121124436877,22363.66070402962
1047,Online,33.34,1,81.8,Rural,Wednesday,In Stock,743.9602494536216,24803.63471678375
1048,Online,27.52,0,87.79,Rural,Tuesday,In Stock,514.4027570304567,14156.363873478169
1049,Physical,15.19,1,51.12,Suburban,Monday,Out of Stock,659.0669847724902,10011.227498694125
1050,Online,40.82,0,52.76,Rural,Tuesday,In Stock,512.4967322614065,20920.116610910613
1051,Physical,34.32,0,44.74,Urban,Friday,In Stock,512.6784411406663,17595.12409994767
1052,Online,96.98,0,97.0,Rural,Sunday,In Stock,397.1182683063432,38512.52966034916
1053,Physical,60.19,0,72.74,Urban,Wednesday,In Stock,323.6075181623264,19477.936518190425
1054,Physical,41.25,1,17.49,Urban,Tuesday,In Stock,373.45659114521897,15405.084384740285
1055,Physical,62.24,0,87.67,Urban,Tuesday,Out of Stock,574.5194743361313,35758.092082680814
1056,Online,22.53,0,53.25,Urban,Friday,In Stock,678.5475198891854,15287.675623103349
1057,Physical,49.96,0,16.19,Urban,Sunday,Out of Stock,209.36788609565428,10460.019589338888
1058,Online,66.36,0,59.47,Urban,Monday,In Stock,383.90398633553366,25475.86853322601
1059,Online,54.0,0,47.54,Urban,Sunday,In Stock,487.4850797333322,26324.19430559994
1060,Physical,46.16,1,89.0,Urban,Tuesday,In Stock,396.0621496240256,18282.22882664502
1061,Physical,99.45,1,28.36,Suburban,Friday,In Stock,201.31121419209552,20020.4002514039
1062,Physical,89.23,0,84.38,Urban,Monday,In Stock,347.2352977872869,30983.80562155961
1063,Physical,66.11,0,60.19,Urban,Sunday,Low Stock,329.27113439417843,21768.114694799136
1064,Online,61.24,0,14.91,Suburban,Sunday,Low Stock,336.39435011455487,20600.790001015343
1065,Online,65.86,0,97.47,Rural,Sunday,Low Stock,611.4782027683689,40271.954434324776
1066,Physical,28.12,0,56.14,Suburban,Saturday,Low Stock,428.5802372486767,12051.676271432789
1067,Online,45.56,0,36.18,Urban,Monday,Low Stock,417.9272891315375,19040.767292832847
1068,Online,13.55,0,52.25,Suburban,Sunday,In Stock,522.5953877005818,7081.167503342884
1069,Online,52.8,0,87.21,Urban,Saturday,In Stock,503.25653080731394,26571.94482662617
1070,Online,58.87,0,37.44,Urban,Wednesday,In Stock,369.41501191160944,21747.46175123645
1071,Online,30.5,0,27.34,Urban,Friday,In Stock,711.6498199132543,21705.319507354256
1072,Online,96.76,0,21.62,Rural,Sunday,Low Stock,353.5377458847579,34208.312291809176
1073,Online,91.85,0,36.81,Urban,Monday,In Stock,94.05144793627689,8638.62549294703
1074,Online,74.99,1,80.2,Urban,Saturday,In Stock,407.9215237027492,30590.03506246916
1075,Physical,58.0,0,52.45,Urban,Saturday,Out of Stock,324.1142741791386,18798.62790239004
1076,Online,88.3,0,30.47,Rural,Wednesday,In Stock,128.46245158721987,11343.234475151514
1077,Online,21.76,0,24.96,Suburban,Thursday,In Stock,336.9237019210865,7331.459753802843
1078,Physical,81.15,1,39.95,Urban,Friday,Low Stock,378.0383575305218,30677.81271360185
1079,Online,21.23,0,94.59,Suburban,Thursday,Out of Stock,540.9062435988359,11483.439551603286
1080,Physical,81.48,0,40.87,Suburban,Monday,In Stock,207.48063335340356,16905.52200563532
1081,Physical,34.82,0,98.93,Suburban,Friday,Low Stock,778.0373977092796,27091.26218823712
1082,Online,88.94,1,53.67,Urban,Wednesday,Out of Stock,328.962237924032,29257.901440963407
1083,Online,94.96,1,26.12,Rural,Monday,Out of Stock,275.5632272186799,26167.484056685844
1084,Physical,23.39,0,90.2,Urban,Friday,Out of Stock,672.6806486992615,15734.000373075727
1085,Physical,51.64,1,51.43,Suburban,Friday,In Stock,477.4671527925586,24656.40377020773
1086,Online,98.29,1,73.87,Urban,Thursday,In Stock,287.1576489548297,28224.72531577021
1087,Physical,53.51,1,98.53,Urban,Monday,In Stock,583.9810296148269,31248.824894689384
1088,Online,87.72,0,14.52,Urban,Wednesday,In Stock,422.8933422896104,37096.20398564462
1089,Physical,62.99,0,18.7,Suburban,Wednesday,In Stock,268.7907909735076,16931.131923421242
1090,Online,43.78,0,74.84,Urban,Monday,In Stock,405.273326417015,17742.866230536918
1091,Physical,35.72,1,35.36,Suburban,Monday,In Stock,587.7230330849022,20993.46674179271
1092,Physical,28.29,0,26.59,Urban,Saturday,In Stock,423.5735512340029,11982.895764409945
1093,Physical,78.56,0,13.54,Suburban,Tuesday,In Stock,526.0194127673044,41324.08506699943
1094,Online,44.79,0,11.97,Rural,Thursday,Low Stock,288.48530482734,12921.256803216556
1095,Online,56.01,1,79.7,Suburban,Monday,In Stock,736.738072021005,41264.69941389649
1096,Online,54.31,1,22.1,Suburban,Monday,In Stock,570.4539549889046,30981.354295447407
1097,Online,61.96,0,52.09,Suburban,Tuesday,In Stock,349.1854696878106,21635.531701856744
1098,Online,87.9,1,64.53,Urban,Tuesday,In Stock,421.0584705343603,37011.03955997028
1099,Physical,98.27,0,48.55,Rural,Friday,Out of Stock,150.16701414554882,14756.91248008308
1100,Online,46.68,1,12.44,Urban,Sunday,In Stock,407.6558470376988,19029.37493971978
1101,Online,84.48,0,80.52,Suburban,Wednesday,In Stock,326.51541703976653,27584.02243151948
1102,Physical,78.81,0,10.95,Suburban,Thursday,In Stock,261.8503531010456,20636.4263278934
1103,Physical,61.62,1,78.57,Urban,Friday,In Stock,400.2019874025938,24660.446463747827
1104,Physical,96.04,0,90.4,Urban,Monday,In Stock,375.8084670336292,36092.64517390976
1105,Physical,28.04,1,48.96,Urban,Tuesday,In Stock,585.1931578703351,16408.816146684196
1106,Online,19.83,0,58.2,Rural,Saturday,In Stock,586.8057801012833,11636.358619408447
1107,Online,86.86,0,52.93,Rural,Wednesday,Low Stock,356.58066422443585,30972.596494534497
1108,Physical,49.52,0,45.03,Suburban,Friday,In Stock,394.1464556144216,19518.132482026154
1109,Physical,86.23,0,89.87,Suburban,Saturday,In Stock,426.7547776891287,36799.064480133566
1110,Online,90.38,0,90.45,Rural,Wednesday,In Stock,355.8523838574069,32161.93845303244
1111,Physical,15.62,0,40.22,Urban,Sunday,In Stock,600.1172989428065,9373.832209486638
1112,Online,89.51,0,65.36,Urban,Sunday,In Stock,349.04758163597234,31243.249032235886
1113,Online,50.35,0,93.42,Suburban,Saturday,In Stock,528.7191501146042,26621.009208270323
1114,Online,55.94,1,96.59,Rural,Tuesday,Low Stock,587.1454023865934,32844.91380950603
1115,Online,66.39,1,55.81,Rural,Friday,In Stock,608.8365912950012,40420.66129607513
1116,Online,93.37,0,50.75,Urban,Friday,Low Stock,315.2235229295022,29432.420335927625
1117,Online,11.72,1,35.08,Urban,Sunday,In Stock,496.9937527001401,5824.766781645642
1118,Physical,52.92,0,96.3,Urban,Wednesday,Out of Stock,460.1849230736119,24352.986129055545
1119,Online,71.89,0,22.85,Urban,Saturday,In Stock,271.2265191673164,19498.47446293837
1120,Online,75.04,1,62.18,Urban,Tuesday,Low Stock,461.6076839694193,34639.04060506523
1121,Physical,72.33,1,35.43,Suburban,Monday,In Stock,435.37573512265067,31490.726921421323
1122,Physical,22.1,0,35.11,Urban,Friday,Low Stock,398.44832857231887,8805.708061448247
1123,Physical,36.95,1,46.45,Rural,Monday,Low Stock,556.7752139585075,20572.84415576685
1124,Physical,42.28,0,99.89,Urban,Tuesday,In Stock,520.3878652745129,22001.998943806408
1125,Physical,82.4,1,14.95,Suburban,Sunday,In Stock,449.9744242753959,37077.89256029263
1126,Online,35.09,0,62.07,Urban,Friday,Low Stock,401.8171690678724,14099.764462591644
1127,Online,28.96,0,17.43,Urban,Friday,In Stock,431.7621399991834,12503.83157437635
1128,Online,96.17,0,23.91,Urban,Saturday,In Stock,142.68648876595395,13722.159624621792
1129,Online,10.8,0,49.56,Rural,Monday,Low Stock,747.6195915519793,8074.291588761377
1130,Online,99.8,0,55.94,Rural,Sunday,In Stock,388.2413602653481,38746.487754481735
1131,Physical,70.91,1,33.29,Urban,Saturday,In Stock,254.1592084609402,18022.429471965268
1132,Online,84.56,0,38.48,Urban,Thursday,In Stock,201.37863149142615,17028.577078914997
1133,Online,36.52,0,17.83,Rural,Monday,Low Stock,494.932329206772,18074.928662631315
1134,Online,11.29,0,37.29,Urban,Monday,In Stock,580.7933048043202,6557.156411240775
1135,Physical,76.41,0,96.99,Urban,Thursday,In Stock,469.13817826463134,35846.848201200475
1136,Online,85.07,0,95.02,Suburban,Tuesday,In Stock,411.38027057595895,34996.119617896824
1137,Physical,76.64,0,40.14,Rural,Tuesday,Low Stock,407.15998850679136,31204.74151916049
1138,Online,22.86,0,61.38,Urban,Friday,In Stock,620.8476604397459,14192.577517652591
1139,Online,77.81,0,91.86,Urban,Wednesday,In Stock,382.32938602805,29749.04952684257
1140,Online,79.2,0,10.56,Rural,Saturday,In Stock,123.99415000730733,9820.33668057874
1141,Physical,69.27,1,82.96,Urban,Wednesday,Low Stock,354.46847388068534,24554.031185715077
1142,Online,78.95,1,95.35,Urban,Friday,Out of Stock,504.01112747629,39791.67851425309
1143,Physical,86.13,0,18.22,Suburban,Wednesday,In Stock,50.99483357562397,4392.185015868493
1144,Online,65.22,0,24.53,Rural,Monday,In Stock,345.8896723675409,22558.924431811018
1145,Online,17.97,0,96.47,Urban,Monday,Low Stock,599.241846188259,10768.375976003015
1146,Physical,53.89,0,58.38,Rural,Thursday,In Stock,622.5361036461438,33548.47062549069
1147,Physical,16.99,0,11.28,Suburban,Thursday,In Stock,497.40792724923074,8450.96068396443
1148,Physical,46.68,0,33.19,Urban,Friday,Low Stock,400.07748204376816,18675.616861803097
1149,Physical,46.64,0,50.49,Rural,Friday,Out of Stock,276.12302802696706,12878.378027177743
1150,Physical,15.94,0,72.36,Urban,Sunday,In Stock,462.6978914683996,7375.40439000629
1151,Physical,41.39,0,75.98,Urban,Friday,In Stock,575.230414226627,23808.78684484009
1152,Physical,19.99,1,99.59,Suburban,Monday,In Stock,697.9053339010934,13951.127624682857
1153,Physical,82.74,1,35.88,Urban,Wednesday,In Stock,635.70757480395,52027.284594099125
1154,Physical,95.29,0,58.44,Urban,Saturday,Low Stock,275.0598705164738,26210.45506151479
1155,Physical,16.51,0,58.0,Urban,Sunday,Low Stock,575.1072280138754,9495.020334509083
1156,Physical,95.96,1,46.51,Urban,Sunday,Low Stock,225.47030185220723,21636.130165737803
1157,Online,57.03,1,25.22,Rural,Sunday,In Stock,545.5781565515315,31114.32226813384
1158,Physical,36.96,0,97.97,Suburban,Friday,In Stock,474.0079112584223,17519.33240011129
1159,Physical,16.92,0,86.8,Rural,Friday,In Stock,666.8212081910688,11282.614842592884
1160,Online,55.06,0,54.85,Urban,Monday,In Stock,498.1693314170629,27429.20338782348
1161,Physical,81.51,0,64.29,Urban,Saturday,Low Stock,352.8143259068026,28757.89570466348
1162,Online,73.64,0,30.45,Urban,Monday,In Stock,478.8570935637303,35263.03637003309
1163,Online,14.52,0,58.94,Urban,Saturday,In Stock,505.98969283497496,7346.9703399638365
1164,Physical,16.56,0,72.55,Urban,Monday,In Stock,754.6940213121547,12497.73299292928
1165,Online,46.26,0,56.37,Suburban,Wednesday,Out of Stock,323.7353981400097,14975.99951795685
1166,Physical,36.58,1,99.13,Rural,Friday,Low Stock,750.1328491879636,27439.85962329571
1167,Physical,30.91,0,65.02,Rural,Tuesday,Low Stock,507.6136518708544,15690.33797932811
1168,Online,35.29,0,43.39,Urban,Tuesday,In Stock,392.4517408886732,13849.621935961277
1169,Online,82.31,0,79.49,Rural,Friday,In Stock,204.7671251267984,16854.382069186773
1170,Online,93.63,0,25.34,Urban,Sunday,In Stock,196.9080856083188,18436.504055506888
1171,Physical,46.46,1,44.61,Urban,Friday,In Stock,494.2284919819295,22961.855737480444
1172,Physical,91.55,0,41.23,Rural,Friday,In Stock,279.3256222954458,25572.26072114806
1173,Physical,38.93,0,48.86,Suburban,Friday,In Stock,533.946497631074,20786.53715277771
1174,Online,52.88,1,80.36,Urban,Sunday,In Stock,494.7933826894655,26164.674076618936
1175,Physical,30.34,0,53.58,Urban,Saturday,In Stock,676.7967681170601,20534.0139446716
1176,Online,67.64,1,81.46,Urban,Wednesday,In Stock,472.3265287694381,31948.1664059648
1177,Physical,98.11,0,61.88,Suburban,Tuesday,In Stock,340.59439790274,33415.71637823782
1178,Online,64.31,0,40.79,Urban,Thursday,In Stock,365.5117383263283,23506.059891766177
1179,Physical,42.2,0,82.9,Rural,Tuesday,In Stock,498.2290286344418,21025.265008373448
1180,Online,68.3,0,31.45,Urban,Tuesday,In Stock,327.8557182265032,22392.54555487017
1181,Physical,21.06,1,30.19,Urban,Sunday,In Stock,492.6412481829397,10375.024686732708
1182,Online,89.98,1,55.41,Urban,Monday,Low Stock,357.13338674275684,32134.862139113266
1183,Physical,55.28,0,33.48,Suburban,Friday,Low Stock,239.504474670385,13239.807359778884
1184,Physical,50.44,0,10.82,Urban,Friday,In Stock,290.172966387973,14636.324424609358
1185,Online,62.73,1,68.35,Suburban,Friday,In Stock,470.4783072982061,29513.104216816468
1186,Physical,66.23,1,56.0,Rural,Monday,In Stock,564.7171362771343,37401.2159356346
1187,Physical,16.46,0,50.1,Rural,Sunday,Low Stock,509.3974806652944,8384.682531750746
1188,Online,71.44,0,97.03,Rural,Wednesday,Low Stock,399.2118376262628,28519.69368002021
1189,Online,31.77,0,61.41,Rural,Wednesday,In Stock,533.6290166654039,16953.393859459884
1190,Physical,74.26,1,87.71,Suburban,Sunday,In Stock,533.5952609322563,39624.78407682936
1191,Online,84.03,0,22.55,Rural,Thursday,In Stock,191.89093286850448,16124.595088940432
1192,Online,82.36,0,61.23,Urban,Wednesday,In Stock,373.6228392518798,30771.577040784818
1193,Online,59.73,1,88.12,Urban,Sunday,In Stock,549.3202802321946,32810.900338268984
1194,Physical,56.82,0,62.48,Urban,Wednesday,In Stock,366.8236699344993,20842.92092567825
1195,Online,22.86,0,74.62,Urban,Friday,In Stock,519.6821169061006,11879.93319247346
1196,Physical,79.78,0,43.48,Urban,Saturday,In Stock,402.6650689351943,32124.6191996498
1197,Physical,34.43,0,18.32,Rural,Sunday,Out of Stock,369.5922006740442,12725.05946920734
1198,Physical,54.7,0,51.21,Urban,Tuesday,Low Stock,437.0825336506143,23908.4145906886
1199,Physical,35.58,0,45.5,Urban,Wednesday,In Stock,338.22997356195367,12034.22245933431
1200,Online,22.04,0,88.04,Suburban,Wednesday,In Stock,710.470499839226,15658.76981645654
1201,Physical,66.66,0,31.96,Urban,Monday,In Stock,272.3105725841509,18152.2227684595
1202,Online,14.89,1,97.01,Urban,Thursday,In Stock,781.9339496743887,11642.996510651648
1203,Online,77.38,1,96.23,Urban,Saturday,In Stock,496.4731871996903,38417.09522551204
1204,Online,38.58,0,32.29,Urban,Monday,In Stock,468.4334157792459,18072.161180763305
1205,Online,10.01,0,41.32,Urban,Friday,Low Stock,591.9490220364693,5925.409710585057
1206,Physical,56.0,0,90.6,Suburban,Tuesday,In Stock,470.7336739789896,26361.085742823416
1207,Physical,14.22,0,97.0,Suburban,Thursday,In Stock,457.633545170573,6507.549012325549
